150,0.095390828,1.283666394
155,0.095510386,1.337393822
160,0.09903925,1.402928641
165,0.098692838,1.46616516
170,0.100850207,1.532569987
175,0.1069563,1.596539899
180,0.099715746,1.657661977
185,0.108316112,1.734368006
190,0.106567769,1.79116071
195,0.111513266,1.853411775
200,0.110803374,1.908606137
205,0.111587326,1.969936987
210,0.11365555,2.028057589
215,0.115928445,2.091850713
220,0.116173424,2.151998203
225,0.119771906,2.213039835
230,0.124315543,2.274896559
235,0.129276519,2.336773934
240,0.133002743,2.395514502
245,0.139688588,2.457358928
250,0.141162655,2.515219055
255,0.148765766,2.573777623
260,0.150722638,2.633214255
265,0.161465056,2.693431077
270,0.164610587,2.750035753
275,0.172365826,2.81099804
280,0.178635303,2.868973784
285,0.18587018,2.923276881
290,0.188953314,2.98248275
295,0.197315218,3.042340102
300,0.204991638,3.100858199
305,0.210097266,3.157347124
310,0.218816718,3.214790935
315,0.224454799,3.267473023
320,0.237666454,3.323775766
325,0.24464928,3.37932734
330,0.251892832,3.436779015
335,0.259391824,3.493749292
340,0.267481852,3.550147397
345,0.275201252,3.607178361
350,0.28349792,3.663518946
355,0.291774119,3.719829584
360,0.300125667,3.776251503
365,0.308578012,3.831608068
370,0.317597538,3.889198914
375,0.32692637,3.945995546
380,0.335956002,4.002607455
385,0.345714203,4.058265431
390,0.354901676,4.114238107
395,0.364968364,4.169676475
400,0.375150842,4.226433266
405,0.385211589,4.281283449
410,0.396086448,4.336805792
415,0.40706511,4.391435073
420,0.417647849,4.447407079
425,0.429543735,4.503499508
430,0.440996226,4.559109307
435,0.452837879,4.613682059
440,0.464232752,4.669101846
445,0.477070026,4.724044433
450,0.489220122,4.778319404
455,0.501228231,4.832828338
460,0.514817248,4.887948117
465,0.528042125,4.943260916
470,0.53987657,4.997345967
475,0.554932886,5.051331558
480,0.568005038,5.105940631
485,0.582771419,5.159226931
490,0.596705366,5.212874187
495,0.610784373,5.265933683
500,0.625686295,5.320477736
505,0.640306464,5.374848125
510,0.655709839,5.428163169
515,0.672565753,5.481545831
520,0.688336416,5.535955836
525,0.704045108,5.58799423
530,0.720793584,5.641767754
535,0.737603948,5.693773756
540,0.75446839,5.746496546
545,0.772330366,5.799008035
550,0.789405353,5.851936501
555,0.808351698,5.905288517
560,0.829205097,5.958236408
565,0.848630853,6.009090973
570,0.867376853,6.060226283
575,0.887661988,6.112687118
580,0.908569739,6.165184423
585,0.928308533,6.215605902
590,0.948955518,6.267417058
595,0.9714896,6.317103137
600,0.992465612,6.368986418
605,1.016073317,6.417351867
610,1.038145667,6.46681888
615,1.062059906,6.517052343
620,1.088160063,6.566589093
625,1.112663572,6.61475776
630,1.136328574,6.66312559
635,1.165731637,6.710806975
640,1.190265203,6.759417967
645,1.218505245,6.807110623
650,1.246364405,6.852329839
655,1.275302761,6.898361917
660,1.304382818,6.942363757
665,1.333854457,6.987643931
670,1.365410391,7.031951759
675,1.395892303,7.071104251
680,1.426024482,7.116287362
685,1.457391234,7.157652493
690,1.493230683,7.197481356
695,1.5274935,7.23603734
700,1.559751729,7.27391404
705,1.596346402,7.311383032
710,1.631621525,7.34575992
715,1.669698976,7.380372258
720,1.706780893,7.414249862
725,1.745260386,7.446739811
730,1.786398844,7.475374294
735,1.827772224,7.502849546
740,1.872189153,7.528352557
745,1.916802427,7.55216072
750,1.958355454,7.571403838
755,2.005349601,7.585211073
760,2.054224115,7.599462923
765,2.09984451,7.605086914
770,2.144528834,7.61216158
775,2.189915668,7.610567038
780,2.231500036,7.603853787
785,2.275479945,7.589387919
790,2.314643646,7.572223927
795,2.350258044,7.547894599
800,2.373653298,7.522581337
805,2.399438967,7.486541749
810,2.409296598,7.449477169
815,2.414395973,7.410756231
820,2.410049326,7.369351244
825,2.399462094,7.325600203
830,2.375277499,7.288411569
835,2.342102357,7.253098886
840,2.301774531,7.225729444
845,2.257656113,7.204374444
850,2.204898553,7.188085811
855,2.148111401,7.177700369
860,2.092718783,7.181328004
865,2.03127715,7.184642431
870,1.973568962,7.198887028
875,1.915492386,7.218248477
880,1.854996083,7.243411521
885,1.802564727,7.274079983
890,1.750120449,7.309782595
895,1.694671727,7.350096072
900,1.64715608,7.393045594
905,1.602399525,7.439468008
910,1.557188172,7.48978204
915,1.516837858,7.542665118
920,1.483545494,7.592621895
925,1.447230511,7.647710517
930,1.415213787,7.70342976
935,1.385433286,7.756057335
940,1.355589911,7.812465936
945,1.325884954,7.872100794
950,1.302164463,7.928721983
955,1.280288795,7.985307721
960,1.25976713,8.04593147
965,1.23821822,8.1051949
970,1.218188621,8.163760378
975,1.201067407,8.22268587
980,1.182294465,8.279240316
985,1.167631515,8.338247019
990,1.153696234,8.399524689
995,1.140905235,8.457757667
1000,1.126639087,8.511598888
1005,1.114680776,8.571960874
1010,1.102964941,8.629920722
1015,1.09358083,8.687515124
1020,1.08727974,8.74843856
1025,1.081445553,8.809967337
1030,1.071397488,8.867857271
1035,1.061537336,8.920081923
1040,1.055494597,8.978255334
1045,1.051806876,9.036830069
1050,1.043454926,9.083765639
1055,1.036482441,9.148731926
1060,1.033133204,9.204040646
1065,1.02747793,9.264432573
1070,1.025591906,9.318521275
1075,1.024418445,9.373122913
1080,1.020244607,9.42862127
1085,1.015304156,9.479917855
1090,1.014378517,9.5368739
1095,1.011890304,9.593431189
1100,1.009905005,9.649917519
1105,1.008451539,9.704482186
1110,1.005344855,9.750882949
1115,1.00382405,9.806001363
1120,1.004294808,9.860152537
1125,1.003882164,9.917498646
1130,1.003972742,9.968398129
1135,1.00500573,10.02382345
1140,1.002828586,10.07500199
1145,1.003941179,10.12708734
1150,1.005317282,10.18335224
1155,1.003754384,10.23706613
1160,1.008818757,10.28628773
1165,1.007932489,10.34146643
1170,1.008357257,10.39215013
1175,1.012688334,10.44200832
1180,1.015213183,10.49336256
1185,1.014759181,10.5517646
1190,1.017683803,10.60545522
1195,1.01813905,10.65817091
1200,1.021736807,10.70579031
1205,1.022859293,10.75807795
1210,1.024257787,10.80782605
1215,1.026450838,10.85926339
1220,1.029738722,10.9110202
1225,1.035047848,10.96181208
1230,1.038667581,11.01266681
1235,1.039978895,11.06849385
1240,1.043389606,11.11569439
1245,1.046657092,11.16984741
1250,1.049913391,11.21616325
1255,1.051297547,11.26655345
1260,1.056495057,11.31619114
1265,1.057188404,11.36079431
1270,1.061492702,11.41081797
1275,1.066383574,11.47288865
1280,1.070500901,11.51937378
1285,1.073080696,11.56250415
1290,1.078091053,11.61775711
1295,1.081263285,11.66829595
1300,1.08667656,11.71967858
1305,1.090905752,11.7737027
1310,1.094227716,11.82020872
1315,1.097106966,11.86438552
1320,1.104427092,11.91930196
1325,1.108138114,11.96737106
